description,unspsc_code
Used in maintenance: Pomelo purees,503865
Invoice includes: Precious metal and specialty metal coil strips billets and ingots,302662
Used in maintenance: Dried pomelos,503260
Received delivery of Sugar products,501619
Needed for project: Canned or jarred cucumbers,504634
Warehouse input: Bags,241115
Used in construction: Ores,042684
Warehouse input: Frozen sapotes,503465
Ordered Currants,503028
Needed for project: Oranges,503050
Invoice includes: Chokeberry purees,503876
Retail stock: Herbs and spices and extracts,501715
Used in maintenance: Frozen onions,504452
Restock: Canned or jarred papayas,503651
Invoice includes: Herbs,504041
Restock: Quince purees,503866
Received delivery of Thermoplastic plastics,131020
Used in construction: Canned or jarred passion fruit,503652
Used in construction: Bayberry and myrtle purees,503853
Retail stock: Stairs and stairways,301621
Procurement request for Leeks,504044
Invoice includes: Dried figs,503231
Used in construction: Frozen olives,503472
Received delivery of Cardoons,504024
Received delivery of Cabinet accessories,301623
Restock: Bayberry and myrtle purees,503853
Received delivery of Cans and pails,241122
Warehouse input: Grass and forage seeds and seedlings,043023
Invoice includes: Canned or jarred asparagus,504616
Used in construction: Dried bilberries,503221
Invoice includes: Canned or jarred lettuces,504646
Procurement request for Frozen mandarin oranges or tangerines,503444
Restock: Nuts,311617
Invoice includes: Interior laminates,301620
Ordered Canned or jarred papayas,503651
Invoice includes: Stainless steel bars,302645
Received delivery of Frozen pomelos,503460
Used in maintenance: Dragonfruit purees,503834
Used in maintenance: Non sanitary residential fixtures,301816
Needed for project: Dragonfruit purees,503834
Used in construction: Rose hip purees,503869
Used in construction: Brass ingots strips billets and coil,302617
Ordered Bilberries,503021
Invoice includes: Dried loquats,503243
Restock: Cakes and pies and pastries,501820
Received delivery of Wall finishing materials,301615
Restock: Orange purees,503855
Ordered Dried peanuts,504253
Received delivery of Frozen green peas,504440
Received delivery of Canned or jarred wine grapes,503636
Needed for project: Removable storage media accessories,432021
Restock: Tobacco and substitutes,502115
Ordered Dried sugar peas,504269
Used in maintenance: Sapote purees,503870
Ordered Dragonfruit purees,503834
Ordered Iron ingots strips billets and coil,302655
Procurement request for Vinegars and cooking wines,501717
Retail stock: Angles,301015
Warehouse input: Zinc bars and sheets,302628
Received delivery of Nectarine purees,503854
Procurement request for Precious metal and specialty metal coil strips billets and ingots,302662
Used in construction: Frozen lettuces,504446
Retail stock: Frozen blackberries,503420
Procurement request for Canned or jarred bayberries or myrtles,503648
Used in construction: Dried limes,503242
Restock: Canned or jarred garlics,504638
Invoice includes: Dried gooseberries,503232
Procurement request for Media storage device accessories,432019
Warehouse input: Fermented soybean products,501720
Needed for project: Canned or jarred saskatoon berries,503666
Procurement request for Road and railroad construction materials,301217
Needed for project: Currants,503028
Warehouse input: Grapefruit purees,503837
Needed for project: Canned or jarred kumquats,503640
Received delivery of Raspberries,503062
Used in maintenance: Plucot purees,503862
Procurement request for Apricot purees,503820
Invoice includes: Canned or jarred plucots,503657
Warehouse input: Dirt and soil,042319
Procurement request for Liquid containers,241126
Retail stock: Canned or jarred kumquats,503640
Retail stock: Stainless steel sheets,302646
Warehouse input: Pickles and relish and olives,501719
Used in construction: Frozen avocados,504417
Invoice includes: Iron sheets,302654
Used in construction: Beets,504019
Invoice includes: Dried table grapes,503234
Restock: Packaged combination meals,501927
Procurement request for Dried sugar peas,504269
Restock: Apple purees,503819
Invoice includes: Dried fennels,504237
Received delivery of Canned or jarred cardoons,504624
Used in maintenance: Tin sheet,302631
Used in construction: Canned or jarred chives,504631
Received delivery of Audio and visual equipment,521615
Warehouse input: Wood structural materials,302663
Ordered Dried gourds,504239
Used in maintenance: Media storage device accessories,432019
Needed for project: Dried sugar apple,503268
Retail stock: Infant foods and beverages,501930
Procurement request for Canned or jarred currants,503628
Retail stock: Frozen carrots,504425
Needed for project: Iron ingots strips billets and coil,302655
Used in construction: Dried okras,504251
Used in maintenance: Rosins,131111
Invoice includes: Frozen table grapes,503434
Received delivery of Frozen persimmons,503455
Restock: Rhubarb purees,503868
Retail stock: Dried rutabagas,504257
Used in maintenance: Carbon steel bars,302636
Retail stock: Frozen blueberries,503422
Received delivery of Frozen table grapes,503434
Ordered Cans and pails,241122
Warehouse input: Plucot purees,503862
Ordered Broccoli,504020
Ordered Pomegranates,503059
Invoice includes: Dried chives,504231
Received delivery of Bricks,301316
Needed for project: Animal hides and skins and animal textile materials,042321
Used in construction: Bearberry purees,503823
Received delivery of Canned or jarred bilberries,503621
Retail stock: Plasters,301117
Procurement request for Flour and milled products,502213
Needed for project: Frozen table grapes,503434
Invoice includes: Peach purees,503858
Used in maintenance: Canned or jarred okras,504651
Used in construction: Fencing,301520
Ordered Tobacco and substitutes,502115
Used in construction: Mulberries,503047
Received delivery of Cherimoyas,503024
Received delivery of Nectarine purees,503854
Procurement request for Canned or jarred papayas,503651
Invoice includes: Fresh citrus juice or concentrate,502024
Received delivery of Canned or jarred chicories,504629
Invoice includes: Herbs and spices and extracts,501715
Restock: Canned or jarred kohlrabi,504643
Used in maintenance: Channels,301018
Retail stock: Green peas,504040
Used in construction: Chokeberries,503071
Ordered Dried leeks,504244
Received delivery of Banana purees,503821
Procurement request for Dried cresses,504233
Used in maintenance: Canned or jarred grapefruit,503633
Used in maintenance: Edible vegetable and plant oils and fats,501515
Used in construction: Canned or jarred kale,504642
Retail stock: Canned or jarred pineapples,503656
Used in construction: Zinc bars and sheets,302628
Procurement request for Dried bilberries,503221
Restock: Canned or jarred leeks,504644
Received delivery of Tape,312015
Needed for project: Frozen raisin grapes,503435
Procurement request for Dried onions,504252
Retail stock: Rose hips,503064
Used in construction: Canned or jarred sugar apple,503668
Warehouse input: Frozen loquats,503443
Needed for project: Bunching onions,504022
Retail stock: Vegetable seeds and seedlings,042292
Used in maintenance: Soil stabilizers and reinforcing materials,301219
Ordered Canned or jarred grapefruit,503633
Ordered Raisin grape purees,503840
Restock: Kumquat purees,503844
Used in maintenance: Plastic films,131112
Restock: Canned or jarred endives,504636
Ordered Breadfruit,503023
Used in construction: Raspberry purees,503867
Invoice includes: Huckleberry purees,503842
Received delivery of Tangelo purees,503849
Retail stock: Fresh vegetable juice or concentrate,502031
Warehouse input: Faucets or taps,301817
Procurement request for Canned or jarred currants,503628
Procurement request for Dates,503029
Restock: Iron sheets,302654
Invoice includes: Frozen apples,503415
Needed for project: Frozen corn,504432
Restock: Processed cereals,502212
Warehouse input: Minimally processed meat and poultry products,501115
Used in construction: Dried persimmons,503255
Retail stock: Canned or jarred tamarillo,503669
Used in maintenance: Dried pomegranates,503259
Used in maintenance: Frozen pineapples,503456
Restock: Dried passion fruit,503252
Received delivery of Frozen chinese cabbages,504430
Restock: Frozen asparagus,504416
Warehouse input: Summer squashes and summer pumpkins,504063
Retail stock: Tin ingots strip and coil,302632
Received delivery of Frozen gourds,504439
Invoice includes: Frozen lettuces,504446
Procurement request for Tuber seeds and seedlings,045580
Used in construction: Hollow structural sections HSS,301040
Retail stock: Apples,503015
Restock: Canned or jarred dragonfruit,503630
Used in construction: Canned or jarred kimchis,504670
Used in construction: Dried tamarillo,503269
Warehouse input: Frozen bunching onions,504422
Invoice includes: Frozen yams,504467
Ordered Braid,301037
Ordered Tree and shrub seeds and cuttings,044119
Needed for project: Rivets,311622
Warehouse input: Slip sheets,241130
Invoice includes: Dried bearberries,503219
Procurement request for Precious metal and specialty metal sheets,302661
Used in maintenance: Dried broccoli,504220
Invoice includes: Glass products,301717
Received delivery of Metallic fibers and filaments,301038
Restock: Dried passion fruit,503252
Ordered Dried bananas,503217
Used in construction: Bread and biscuits and cookies,501819
Warehouse input: Canned or jarred cucumbers,504634
Used in construction: Dried wine grapes,503236
Warehouse input: Frozen gourds,504439
Received delivery of Frozen limes,503442
Restock: Canned or jarred kumquats,503640
Procurement request for Canned or jarred asparagus,504616
Retail stock: Rutabagas,504058
Restock: Table grapes,503034
Warehouse input: Gooseberry purees,503836
Procurement request for Figs,503031
Ordered Specialty material coil strips billets and ingots,302665
Needed for project: Nominant fruit purees,503875
Used in construction: Canned or jarred kumquats,503640
Used in maintenance: Precious metal and specialty metal sheets,302661
Used in maintenance: Plate,301022
Procurement request for Stainless steel sheets,302646
Invoice includes: Dried raspberries,503262
Invoice includes: Canned or jarred malanga,504647
"Invoice includes: Faucet and shower heads, jets and parts and accessories",301818
Received delivery of Fish,501215
Received delivery of Fennels,504037
Used in maintenance: Canned or jarred asparagus,504616
Used in construction: Milk and butter products,501317
Restock: Instant mixes and supplies,501931
Used in construction: Canned or jarred summer squashes and summer pumpkins,504662
Invoice includes: Dried currants,503228
Warehouse input: Breadfruit purees,503827
Invoice includes: Persimmons,503055
Received delivery of Cardoons,504024
Invoice includes: Dried kohlrabi,504243
Used in construction: Melon purees,503851
Restock: Frozen nominant vegetables,504468
Used in construction: Banana purees,503821
Restock: Frozen sugar apple,503468
Ordered Siding and exterior wall materials,301518
Received delivery of Concrete and mortars,301115
Received delivery of Steel alloy bars,302637
