description,unspsc_code
Shipment includes White cheddar slices,50131708
Invoice: 5 x Cheddar wedge 500g,50131708
Acquired 5 units of Thai jasmine rice,50201700
Line item: Concrete wall section,30111504
Procurement of Mature cheddar block,50131708
Procurement of Rebar rods for concrete,30102307
Order placed for Basmati rice 5kg,50201700
Acquired 1 units of Basmati rice 5kg,50201700
Requisition for Precast wall panel,30111504
Requested: Internet router for branch,43222609
Order placed for White cheddar slices,50131708
Requested: White paint 10L,31211504
Requested: Gigabit router 5GHz,43222609
Procurement of Concrete wall section,30111504
Procurement of Steel rebars 10mm,30102307
Bought: 12 Steel rods for foundation,30102307
Requisition for White paint 10L,31211504
Procurement of Copper wire 100m,26121524
Procurement of Plumbing pipe elbow,40142320
Acquired 25 units of Electric cable 1.5mm,26121524
Acquired 12 units of PVC elbow 2in,40142320
Bought: 25 Concrete wall section,30111504
Requested: Steel rods for foundation,30102307
Line item: Plastic pipe elbow joint,40142320
Requested: Basmati rice 5kg,50201700
Invoice: 12 x Rice sack 5kg,50201700
Order placed for Steel rods for foundation,30102307
Requisition for White cheddar slices,50131708
Delivery note for 50 pcs of WiFi 6 router,43222609
Line item: Fresh eggs 12-pack,50131705
Requested: Mild steel bars,30102307
Acquired 25 units of Laptop with 16GB RAM,43211503
Requested: Electric cable 1.5mm,26121524
Line item: Exterior concrete board,30111504
Bought: 12 Exterior concrete board,30111504
Order placed for Plastic pipe elbow joint,40142320
Delivery note for 2 pcs of Precast wall panel,30111504
Requested: Thai jasmine rice,50201700
Procurement of Steamed white rice,50201700
Line item: Laptop i7 processor,43211503
Requisition for Carton of large eggs,50131705
Invoice: 25 x Farm eggs (large),50131705
Requested: Single core insulated cable,26121524
Requisition for Wall coating white matte,31211504
Order placed for Wireless dual-band router,43222609
Line item: Long grain rice 4kg,50201700
Invoice: 2 x Cheddar wedge 500g,50131708
Shipment includes Rice sack 5kg,50201700
Procurement of Single core insulated cable,26121524
Shipment includes Wall coating white matte,31211504
Invoice: 2 x Steamed white rice,50201700
Requisition for Single core insulated cable,26121524
Delivery note for 12 pcs of 10mm construction steel,30102307
Acquired 12 units of Concrete wall section,30111504
Invoice: 5 x Copper wire 100m,26121524
Line item: WiFi 6 router,43222609
Shipment includes Organic eggs dozen,50131705
Shipment includes Exterior concrete board,30111504
Requested: Steel rods for foundation,30102307
Procurement of WiFi 6 router,43222609
Delivery note for 1 pcs of Steel rebars 10mm,30102307
Shipment includes Carton of large eggs,50131705
Bought: 2 Free-range eggs pack,50131705
Invoice: 12 x Precast wall panel,30111504
Acquired 50 units of Gigabit router 5GHz,43222609
Requisition for Company-issued laptop,43211503
Delivery note for 12 pcs of Laptop with 16GB RAM,43211503
Procurement of Basmati rice 5kg,50201700
Procurement of Wireless dual-band router,43222609
Delivery note for 5 pcs of Concrete wall section,30111504
Requisition for Concrete wall section,30111504
Acquired 25 units of Flexible copper wire,26121524
Requested: Carton of large eggs,50131705
Bought: 2 Rebar rods for concrete,30102307
Order placed for Steel rebars 10mm,30102307
Procurement of Mature cheddar block,50131708
Procurement of Flexible copper wire,26121524
Bought: 50 Plastic pipe elbow joint,40142320
Bought: 5 10mm construction steel,30102307
Invoice: 2 x Sliced cheddar cheese,50131708
Bought: 2 Wall coating white matte,31211504
Procurement of Company-issued laptop,43211503
Procurement of Block of cheddar 1kg,50131708
Procurement of Organic eggs dozen,50131705
Shipment includes Plastic pipe elbow joint,40142320
Delivery note for 25 pcs of Long grain rice 4kg,50201700
Acquired 2 units of Exterior concrete board,30111504
Procurement of Fresh eggs 12-pack,50131705
Order placed for Gigabit router 5GHz,43222609
Shipment includes 90-degree PVC fitting,40142320
Shipment includes Wall slab 2m,30111504
Procurement of Fresh eggs 12-pack,50131705
Line item: Thai jasmine rice,50201700
Delivery note for 5 pcs of 5L matte paint bucket,31211504
Delivery note for 5 pcs of Office WiFi router,43222609
Shipment includes 14-inch business laptop,43211503
Requisition for Thai jasmine rice,50201700
Requisition for Steamed white rice,50201700
Requested: Plumbing pipe elbow,40142320
Requested: Plumbing pipe elbow,40142320
Shipment includes WiFi 6 router,43222609
Line item: White cheddar slices,50131708
Delivery note for 12 pcs of Rice sack 5kg,50201700
Invoice: 1 x Office WiFi router,43222609
Acquired 12 units of Farm eggs (large),50131705
Requisition for Carton of large eggs,50131705
Invoice: 50 x Plastic pipe elbow joint,40142320
Requisition for Thai jasmine rice,50201700
Requested: 90-degree PVC fitting,40142320
Acquired 50 units of Thai jasmine rice,50201700
Acquired 1 units of Copper wire 100m,26121524
Procurement of 90-degree PVC fitting,40142320
Invoice: 12 x Steel rods for foundation,30102307
Line item: Drainage elbow 50mm,40142320
Line item: Steel rebars 10mm,30102307
Bought: 50 Plastic pipe elbow joint,40142320
Procurement of Matte latex paint,31211504
Requested: Farm eggs (large),50131705
Bought: 5 Organic eggs dozen,50131705
Procurement of 90-degree PVC fitting,40142320
Order placed for Copper wire 100m,26121524
Requisition for Mature cheddar block,50131708
Procurement of 14-inch business laptop,43211503
Delivery note for 5 pcs of Block of cheddar 1kg,50131708
Requisition for Rebar rods for concrete,30102307
Acquired 2 units of Plastic pipe elbow joint,40142320
Line item: Notebook PC for office,43211503
Requested: Plastic pipe elbow joint,40142320
Acquired 2 units of Free-range eggs pack,50131705
Order placed for Laptop with 16GB RAM,43211503
Bought: 1 5L matte paint bucket,31211504
Shipment includes Plastic pipe elbow joint,40142320
Delivery note for 2 pcs of White cheddar slices,50131708
Shipment includes Flexible copper wire,26121524
Procurement of Wireless dual-band router,43222609
Requested: Gigabit router 5GHz,43222609
Acquired 5 units of Matte latex paint,31211504
Order placed for 90-degree PVC fitting,40142320
Bought: 50 Basmati rice 5kg,50201700
Requested: Company-issued laptop,43211503
Line item: Laptop with 16GB RAM,43211503
Acquired 5 units of 90-degree PVC fitting,40142320
Procurement of Wall coating white matte,31211504
Line item: Long grain rice 4kg,50201700
Shipment includes Copper wire 100m,26121524
Line item: Interior matte emulsion,31211504
Invoice: 50 x Basmati rice 5kg,50201700
Line item: 14-inch business laptop,43211503
Shipment includes Long grain rice 4kg,50201700
Shipment includes Notebook PC for office,43211503
Requisition for House wiring cable,26121524
Shipment includes Flexible copper wire,26121524
Bought: 1 Steel rods for foundation,30102307
Requested: Thai jasmine rice,50201700
Requested: Exterior concrete board,30111504
Bought: 5 Matte latex paint,31211504
Line item: Laptop i7 processor,43211503
Procurement of 90-degree PVC fitting,40142320
Bought: 12 WiFi 6 router,43222609
Shipment includes Sliced cheddar cheese,50131708
Invoice: 50 x White paint 10L,31211504
Requested: 5L matte paint bucket,31211504
Requisition for Single core insulated cable,26121524
Acquired 50 units of Plumbing pipe elbow,40142320
Invoice: 1 x 14-inch business laptop,43211503
Bought: 50 Mature cheddar block,50131708
Delivery note for 5 pcs of Wall coating white matte,31211504
Requisition for Rebar rods for concrete,30102307
Requested: White paint 10L,31211504
Acquired 50 units of White cheddar slices,50131708
Shipment includes Gigabit router 5GHz,43222609
Bought: 1 Cheddar wedge 500g,50131708
Delivery note for 12 pcs of 14-inch business laptop,43211503
Delivery note for 2 pcs of Mild steel bars,30102307
Requested: Company-issued laptop,43211503
Shipment includes Plastic pipe elbow joint,40142320
Order placed for Office WiFi router,43222609
Line item: Cheddar wedge 500g,50131708
Acquired 1 units of Laptop with 16GB RAM,43211503
Bought: 1 Long grain rice 4kg,50201700
Invoice: 10 x Free-range eggs pack,50131705
Line item: Wireless dual-band router,43222609
Order placed for Cheddar wedge 500g,50131708
Bought: 1 Long grain rice 4kg,50201700
Line item: Steel rods for foundation,30102307
Invoice: 1 x Concrete wall section,30111504
Requested: Heavy panel for construction,30111504
Acquired 10 units of Precast wall panel,30111504
Shipment includes Wall coating white matte,31211504
Procurement of Carton of large eggs,50131705
Requisition for Cheddar wedge 500g,50131708
Procurement of Farm eggs (large),50131705
Bought: 25 90-degree PVC fitting,40142320
Acquired 50 units of Precast wall panel,30111504
Delivery note for 5 pcs of White paint 10L,31211504
Procurement of Wireless dual-band router,43222609
Invoice: 50 x Block of cheddar 1kg,50131708
Requested: Thai jasmine rice,50201700
Bought: 1 Free-range eggs pack,50131705
Acquired 1 units of 5L matte paint bucket,31211504
Acquired 12 units of Cheddar wedge 500g,50131708
Shipment includes Rice sack 5kg,50201700
Delivery note for 1 pcs of White paint 10L,31211504
Delivery note for 10 pcs of Concrete wall section,30111504
Delivery note for 25 pcs of Fresh eggs 12-pack,50131705
Invoice: 2 x Company-issued laptop,43211503
Requisition for Thai jasmine rice,50201700
Requested: Steel rebars 10mm,30102307
Line item: Electric cable 1.5mm,26121524
Acquired 1 units of Laptop with 16GB RAM,43211503
Delivery note for 10 pcs of Interior matte emulsion,31211504
Requisition for Steel rebars 10mm,30102307
Procurement of Sliced cheddar cheese,50131708
Requisition for Matte latex paint,31211504
Invoice: 1 x Office WiFi router,43222609
Order placed for Electric cable 1.5mm,26121524
Order placed for Thai jasmine rice,50201700
Shipment includes Long grain rice 4kg,50201700
Requisition for Rebar rods for concrete,30102307
Requested: Laptop i7 processor,43211503
Procurement of Thai jasmine rice,50201700
Delivery note for 25 pcs of Single core insulated cable,26121524
Line item: Farm eggs (large),50131705
Procurement of Steel rebars 10mm,30102307
Delivery note for 25 pcs of Block of cheddar 1kg,50131708
Line item: Laptop with 16GB RAM,43211503
Shipment includes Carton of large eggs,50131705
Acquired 50 units of Plumbing pipe elbow,40142320
Bought: 5 Steel rods for foundation,30102307
Requested: Notebook PC for office,43211503
Acquired 1 units of Steel rods for foundation,30102307
Order placed for Company-issued laptop,43211503
Acquired 5 units of 90-degree PVC fitting,40142320
Bought: 10 Gigabit router 5GHz,43222609
Shipment includes Cheddar wedge 500g,50131708
Order placed for Gigabit router 5GHz,43222609
Shipment includes White cheddar slices,50131708
Line item: Notebook PC for office,43211503
Requisition for Company-issued laptop,43211503
Requested: White cheddar slices,50131708
Order placed for Gigabit router 5GHz,43222609
Line item: Rice sack 5kg,50201700
Acquired 5 units of White paint 10L,31211504
Line item: Organic eggs dozen,50131705
Requisition for Matte latex paint,31211504
Invoice: 25 x PVC elbow 2in,40142320
Delivery note for 25 pcs of Sliced cheddar cheese,50131708
Delivery note for 5 pcs of Basmati rice 5kg,50201700
Invoice: 10 x Rice sack 5kg,50201700
Requested: Long grain rice 4kg,50201700
Order placed for PVC elbow 2in,40142320
Order placed for Farm eggs (large),50131705
Order placed for Plastic pipe elbow joint,40142320
Requisition for Mature cheddar block,50131708
Shipment includes Company-issued laptop,43211503
Shipment includes Long grain rice 4kg,50201700
Delivery note for 10 pcs of Carton of large eggs,50131705
Requisition for Gigabit router 5GHz,43222609
Requisition for Thai jasmine rice,50201700
Shipment includes Rebar rods for concrete,30102307
Procurement of Electric cable 1.5mm,26121524
Requested: Plumbing pipe elbow,40142320
Shipment includes Concrete wall section,30111504
Acquired 12 units of White paint 10L,31211504
Bought: 1 Sliced cheddar cheese,50131708
Procurement of White cheddar slices,50131708
Requested: WiFi 6 router,43222609
Delivery note for 1 pcs of Laptop with 16GB RAM,43211503
Bought: 1 Long grain rice 4kg,50201700
Line item: Company-issued laptop,43211503
Invoice: 5 x Cheddar wedge 500g,50131708
Requisition for Carton of large eggs,50131705
Requisition for Steel rebars 10mm,30102307
Shipment includes Free-range eggs pack,50131705
Acquired 25 units of 10mm construction steel,30102307
Bought: 25 Free-range eggs pack,50131705
Bought: 10 House wiring cable,26121524
Bought: 10 Plumbing pipe elbow,40142320
Procurement of Heavy panel for construction,30111504
Order placed for Sliced cheddar cheese,50131708
Delivery note for 12 pcs of Laptop with 16GB RAM,43211503
Shipment includes Steamed white rice,50201700
Requisition for Copper wire 100m,26121524
Procurement of Copper wire 100m,26121524
Requested: Laptop i7 processor,43211503
Requested: Gigabit router 5GHz,43222609
Order placed for Long grain rice 4kg,50201700
Acquired 50 units of Exterior concrete board,30111504
Invoice: 25 x Gigabit router 5GHz,43222609
Shipment includes Basmati rice 5kg,50201700
Shipment includes Plumbing pipe elbow,40142320
Requisition for Free-range eggs pack,50131705
Requested: Company-issued laptop,43211503
Bought: 1 Heavy panel for construction,30111504
Invoice: 25 x Thai jasmine rice,50201700
Requested: Steel rebars 10mm,30102307
Order placed for 10mm construction steel,30102307
Requested: Fresh eggs 12-pack,50131705
Shipment includes Block of cheddar 1kg,50131708
Order placed for Wall coating white matte,31211504
Line item: White paint 10L,31211504
Delivery note for 12 pcs of House wiring cable,26121524
Delivery note for 25 pcs of Steel rebars 10mm,30102307
Requested: Precast wall panel,30111504
Acquired 25 units of Cheddar wedge 500g,50131708
Requisition for 90-degree PVC fitting,40142320
Requested: WiFi 6 router,43222609
Bought: 12 Long grain rice 4kg,50201700
Invoice: 10 x Copper wire 100m,26121524
Bought: 25 Plastic pipe elbow joint,40142320
Acquired 50 units of Sliced cheddar cheese,50131708
Line item: Wireless dual-band router,43222609
