description,unspsc_code
Inventory includes Personal communications device accessories or parts,431916
Warehouse received: Mushrooms,504048
Construction supply: Frozen oranges,503450
Construction supply: Copper bars,302622
Construction supply: Audio and visual equipment,521615
Warehouse received: Canned or jarred lemons,503641
Order for Plastic bars and sheets,302658
Procurement of Dried fennels,504237
Restocking Glass products,301717
Construction supply: Ceiling materials,301616
Inventory includes Frozen table grapes,503434
Restocking Dried cucumbers,504234
Used in repairs: Sanitary ware,301815
Warehouse received: Plastic films,131112
Received shipment: Rails,301031
Used in repairs: Frozen loquats,503443
Invoice lists Canned or jarred chicories,504629
Received shipment: Computer displays,432119
Warehouse received: Road and railroad construction materials,301217
Used in repairs: Canned or jarred winter squashes and winter pumpkins,504666
Construction supply: Lettuces,504046
Used in repairs: Tin ingots strip and coil,302632
Received shipment: Dried limes,503242
Warehouse received: Canned or jarred peas,504654
Procurement of Frozen asparagus,504416
Used in repairs: Canned or jarred sea vegetables,504658
Order for Canned or jarred cabbages,504623
Invoice lists Sand,043050
Received shipment: Rutabagas,504058
Restocking Non sanitary residential fixtures,301816
Retail stock: Frozen barberries,503418
Restocking Sand,043050
Procurement of Canned or jarred chicories,504629
Invoice lists Frozen winter squashes and winter pumpkins,504466
Construction supply: Date purees,503833
Used in repairs: Canned or jarred garlics,504638
Retail stock: Dried gourds,504239
Procurement of Precious metals,043414
Inventory includes Jams and jellies and nut and sweet spreads and fruit conserves,501924
Procurement of Peppers,504056
Procurement of Dried plucots,503257
Retail stock: Canned or jarred passion fruit,503652
Inventory includes Cabbages,504023
Used in repairs: Carbon steel sheets,302640
Construction supply: Frozen lentils,504445
Received shipment: Canned or jarred apricots,503616
Restocking Canned or jarred sapotes,503665
Invoice lists Chokeberry purees,503876
Retail stock: Frozen blueberries,503422
Order for Cranberries,503027
Construction supply: Dried nectarines,503249
Order for Frozen guavas,503437
Procurement of Dried malanga,504247
Construction supply: Cushioning supplies,241416
Used in repairs: Stairs and stairways,301621
Inventory includes Frozen raisin grapes,503435
Used in repairs: Canned or jarred nominant fruits,503670
Invoice lists Dried figs,503231
Used in repairs: Canned or jarred pomegranates,503659
Order for Frozen raisin grapes,503435
Order for Canned or jarred passion fruit,503652
Restocking Titanium bars and sheets,302620
Procurement of Dried sea vegetables,504258
Received shipment: Interior laminates,301620
Inventory includes Saskatoon berries,503066
Construction supply: Frozen chives,504431
Construction supply: Orange purees,503855
Construction supply: Dried chinese cabbages,504230
Procurement of Frozen currants,503428
Procurement of Profiles,301023
Retail stock: Alcoholic beverages,502022
Invoice lists Dried sugar apple,503268
Construction supply: Frozen cresses,504433
Received shipment: Thermal insulation,301415
Construction supply: Frozen blackberries,503420
Restocking Storage chests and cabinets and trunks,241124
Received shipment: Canned or jarred carrots,504625
Received shipment: Frozen peanuts,504453
Order for Frozen okras,504451
Warehouse received: Mandarin oranges or tangerines,503044
Procurement of Beets,504019
Received shipment: Rose hip purees,503869
Restocking Dried sapotes,503265
Procurement of Dirt and soil,042319
Retail stock: Frozen mandarin oranges or tangerines,503444
Used in repairs: Strawberry purees,503872
Received shipment: Frozen leeks,504444
Procurement of Tamarillo,503069
Order for Frozen bunching onions,504422
Restocking Chards,504028
Received shipment: Removable storage media accessories,432021
Construction supply: Processed cereals,502212
Inventory includes Copper ingots strip billets and coil,302624
Received shipment: Frozen mulberries,503447
Invoice lists Thermal insulation,301415
Order for Blackberries,503020
Retail stock: Melon purees,503851
Invoice lists Sauces and spreads and condiments,501718
Construction supply: Nectarines,503049
Order for Rose hips,503064
Retail stock: Minerals,042318
Procurement of Frozen spinaches,504461
Used in repairs: Strawberry purees,503872
Restocking Canned or jarred lentils,504645
Construction supply: Dried limes,503242
Order for Specialty steel coils,302643
Warehouse received: Shellfish,501216
Order for Frozen currants,503428
Order for Dried pomegranates,503259
Used in repairs: Dried mandarin oranges or tangerines,503244
Invoice lists Frozen sapotes,503465
Invoice lists Tin bars,302630
Inventory includes Corrugated and other supplies for distribution,241125
Invoice lists Frozen yams,504467
Invoice lists Bronze bars,302625
Procurement of Frozen lentils,504445
Order for Cardoons,504024
Used in repairs: Peanuts,504055
Order for Wild caught shellfish,501224
Order for Stone,042685
Inventory includes Sauces and spreads and condiments,501718
Invoice lists Blackberry purees,503824
Procurement of Peaches,503053
Invoice lists Canned or jarred sapotes,503665
Procurement of Baking mixes and supplies,501817
Received shipment: Dried shallots,504259
Received shipment: Dried okras,504251
Order for Natural rubber,131015
Used in repairs: Canned or jarred lettuces,504646
Retail stock: Saskatoon berry purees,503871
Procurement of Roofing accessories,301516
Inventory includes Tamarillo,503069
Inventory includes Frozen guavas,503437
Retail stock: Processed cereals,502212
Invoice lists Foil,301020
Warehouse received: Nuts excluding wild edible nuts and groundnuts,501025
Invoice lists Frozen raisin grapes,503435
Retail stock: Packaging tubes and cores and labels and accessories,241417
Used in repairs: Frozen eggplants,504435
Used in repairs: Sea vegetables,504059
Procurement of Dried malanga,504247
Invoice lists Frozen beans,504418
Invoice lists Broccoli,504020
Procurement of Persimmon purees,503860
Inventory includes Canned or jarred brussel sprouts,504621
Inventory includes Garage doors and operators,301721
Received shipment: Apples,503015
Order for Peanuts,504055
Used in repairs: Frozen rutabagas,504457
Inventory includes Dried chokeberries,503271
Order for Canned or jarred breadfruit,503623
Used in repairs: Frozen chards,504428
Invoice lists Specialty material bars and sheets,302664
Construction supply: Eggs and egg substitutes,501316
Invoice lists Packaging tubes and cores and labels and accessories,241417
Procurement of Grass and forage seeds and seedlings,043023
Restocking Thermoset plastics,131019
Warehouse received: Kohlrabi,504043
Inventory includes Instant mixes and supplies,501931
Order for Dried sapotes,503265
Procurement of Canned or jarred bearberries,503619
Invoice lists Canned or jarred oranges,503650
Used in repairs: Frozen fennels,504437
Restocking Frozen beans,504418
Warehouse received: Bread and biscuits and cookies,501819
Construction supply: Plant fibers,043416
Procurement of Cherimoyas purees,503828
Retail stock: Canned or jarred papayas,503651
Warehouse received: Canned or jarred turnip greens,504665
Received shipment: Frozen malanga,504447
Restocking Savory pies and quiches and pasties,501928
Procurement of Loquats,503043
Warehouse received: Dried herbs,504241
Inventory includes Papayas,503051
Used in repairs: Frozen table grapes,503434
Received shipment: Pallets,241127
Inventory includes Yams,504068
Received shipment: Fennels,504037
Inventory includes Dried dates,503229
Construction supply: Gooseberries,503032
Procurement of Pomegranate purees,503864
Inventory includes Papayas,503051
Order for Dried loquats,503243
Warehouse received: Frozen sugar peas,504469
Warehouse received: Windows,301716
Construction supply: Dried passion fruit,503252
Used in repairs: Bilberry purees,503825
Retail stock: Canned or jarred malanga,504647
Invoice lists Canned or jarred shallots,504659
Retail stock: Raisin grape purees,503840
Warehouse received: Frozen leeks,504444
Order for Limes,503042
Invoice lists Stone,042685
Order for Saskatoon berry purees,503871
Warehouse received: Bronze bars,302625
Procurement of Garage doors and operators,301721
Restocking Dried green peas,504240
Invoice lists Pineapple purees,503861
Used in repairs: Iron ingots strips billets and coil,302655
Invoice lists Edible animal oils and fats,501516
Warehouse received: Bottles or vials,241220
Procurement of Dried malanga,504247
Order for Quince purees,503866
Received shipment: Copper bars,302622
Inventory includes Frozen wine grapes,503436
Construction supply: Hollow structural sections HSS,301040
Restocking Magnesium ingots strips billets and coil,302619
Invoice lists Dried breadfruit,503223
Received shipment: Frozen brussel sprouts,504421
Used in repairs: Canned or jarred cardoons,504624
Invoice lists Dried myrtle,503248
Order for Frozen pears,503454
Invoice lists Processed and synthetic rubber,131016
Warehouse received: Frozen melons,503446
Construction supply: Frozen peanuts,504453
Inventory includes Tamarillo,503069
Received shipment: Frozen blackberries,503420
Restocking Fresh drupe or stone fruit juice or concentrate,502027
Inventory includes Frozen pomelos,503460
Order for Computers,432115
Retail stock: Frozen plucots,503457
Used in repairs: Pomegranates,503059
Restocking Foams,131113
Order for Dried raspberries,503262
Invoice lists Corrugated and other supplies for distribution,241125
Inventory includes Frozen plucots,503457
Inventory includes Canned or jarred papayas,503651
Invoice lists Kiwi fruit purees,503843
Invoice lists Dried papayas,503251
Retail stock: Ferrous alloy ingots strips billets and coil,302657
Order for Canned or jarred mandarin oranges or tangerines,503644
Invoice lists Kumquats,503040
Invoice lists Brass ingots strips billets and coil,302617
Warehouse received: Canned or jarred peas,504654
Used in repairs: Dragonfruit,503030
Retail stock: Frozen nominant vegetables,504468
Inventory includes Frozen sugar apple,503468
Received shipment: Apples,503015
Construction supply: Rose hips,503064
Order for Mustards,504049
Procurement of Dried strawberries,503267
Construction supply: Dried potatoes,504256
Procurement of Papaya purees,503856
Invoice lists Removable storage media accessories,432021
Order for Dried chards,504228
Received shipment: Channels,301018
Invoice lists Canned or jarred wine grapes,503636
Received shipment: Frozen sea vegetables,504458
Procurement of Dried okras,504251
Received shipment: Coffee and tea,502017
Warehouse received: Tape,312015
Retail stock: Grapefruit,503033
Invoice lists Frozen peas,504454
Invoice lists Canned or jarred kimchis,504670
Retail stock: Dried herbs,504241
Procurement of Frozen peaches,503453
Used in repairs: Herbs and spices and extracts,501715
Construction supply: Plain pasta and noodles,501929
Restocking Lime purees,503846
Received shipment: Flower seeds and bulbs and seedlings and cuttings,043753
Invoice lists Passion fruit,503052
Invoice lists Fresh vegetable juice or concentrate,502031
Used in repairs: Packaged combination meals,501927
